Datetime,hour,day,Energy
2025-07-06 08:00:00,8,6,31.97715299760459
2025-07-06 09:00:00,9,6,29.85898053473398
2025-07-06 10:00:00,10,6,31.022904498496256
2025-07-06 11:00:00,11,6,33.779263516586866
2025-07-06 12:00:00,12,6,33.9415686078477
2025-07-06 13:00:00,13,6,36.00925889576734
2025-07-06 14:00:00,14,6,41.58759585917027
2025-07-06 15:00:00,15,6,40.17898209428533
2025-07-06 16:00:00,16,6,37.40798242011763
2025-07-06 17:00:00,17,6,42.299087874880975
2025-07-06 18:00:00,18,6,45.2921611071317
2025-07-06 19:00:00,19,6,45.744595609393514
2025-07-06 20:00:00,20,6,45.57065087834992
2025-07-06 21:00:00,21,6,44.6961754519627
2025-07-06 22:00:00,22,6,49.7605682015711
2025-07-06 23:00:00,23,6,48.79007121575576
2025-07-07 00:00:00,0,0,26.19526031568051
2025-07-07 01:00:00,1,0,25.343629720643236
2025-07-07 02:00:00,2,0,28.132624338739866
2025-07-07 03:00:00,3,0,27.175426678197173
2025-07-07 04:00:00,4,0,24.26987682881536
2025-07-07 05:00:00,5,0,30.278001854311118
2025-07-07 06:00:00,6,0,34.78358383563339
2025-07-07 07:00:00,7,0,38.7380560531963
2025-07-07 08:00:00,8,0,31.457347058162984
2025-07-07 09:00:00,9,0,33.000628271052825
2025-07-07 10:00:00,10,0,40.15428726263063
2025-07-07 11:00:00,11,0,38.262334634550065
2025-07-07 12:00:00,12,0,39.17716355604173
2025-07-07 13:00:00,13,0,40.122852451022574
2025-07-07 14:00:00,14,0,40.24426398901337
2025-07-07 15:00:00,15,0,43.94775653478113
2025-07-07 16:00:00,16,0,46.646447833985846
2025-07-07 17:00:00,17,0,43.719765578239894
2025-07-07 18:00:00,18,0,48.31321895884288
2025-07-07 19:00:00,19,0,51.47739781080027
2025-07-07 20:00:00,20,0,51.53462517840034
2025-07-07 21:00:00,21,0,54.10140890028576
2025-07-07 22:00:00,22,0,50.744781584524944
2025-07-07 23:00:00,23,0,54.76683853517805
2025-07-08 00:00:00,0,1,22.444146071755522
2025-07-08 01:00:00,1,1,21.32479173380676
2025-07-08 02:00:00,2,1,25.30333446799534
2025-07-08 03:00:00,3,1,26.784872941374932
2025-07-08 04:00:00,4,1,27.795664442368565
2025-07-08 05:00:00,5,1,29.79621412048163
2025-07-08 06:00:00,6,1,31.879370173492415
2025-07-08 07:00:00,7,1,30.31430887208166
2025-07-08 08:00:00,8,1,33.88986154971837
2025-07-08 09:00:00,9,1,31.8411637315114
2025-07-08 10:00:00,10,1,35.543878137938485
2025-07-08 11:00:00,11,1,34.539395937594236
2025-07-08 12:00:00,12,1,37.664553090117835
2025-07-08 13:00:00,13,1,39.75300590367067
2025-07-08 14:00:00,14,1,38.43053085262852
2025-07-08 15:00:00,15,1,45.983503515077835
2025-07-08 16:00:00,16,1,45.149835037218644
2025-07-08 17:00:00,17,1,51.5774752154304
2025-07-08 18:00:00,18,1,50.35816058770471
2025-07-08 19:00:00,19,1,44.80294903863045
2025-07-08 20:00:00,20,1,46.69275939568769
2025-07-08 21:00:00,21,1,52.63273602223378
2025-07-08 22:00:00,22,1,53.94306313217827
2025-07-08 23:00:00,23,1,56.63450282146508
2025-07-09 00:00:00,0,2,19.41340243964409
2025-07-09 01:00:00,1,2,24.638267615116362
2025-07-09 02:00:00,2,2,21.99304446913067
2025-07-09 03:00:00,3,2,23.14771364142094
2025-07-09 04:00:00,4,2,24.67088634312453
2025-07-09 05:00:00,5,2,28.691019196302367
2025-07-09 06:00:00,6,2,28.66090052541938
2025-07-09 07:00:00,7,2,30.931918173504663
2025-07-09 08:00:00,8,2,31.313847760629766
2025-07-09 09:00:00,9,2,32.14403454383909
2025-07-09 10:00:00,10,2,35.94135772175347
2025-07-09 11:00:00,11,2,38.13777154065434
2025-07-09 12:00:00,12,2,37.77616246600283
2025-07-09 13:00:00,13,2,40.7952598399255
2025-07-09 14:00:00,14,2,44.13197150935739
2025-07-09 15:00:00,15,2,37.124092480324556
2025-07-09 16:00:00,16,2,38.81548560441716
2025-07-09 17:00:00,17,2,44.916346538730636
2025-07-09 18:00:00,18,2,44.96019304740154
2025-07-09 19:00:00,19,2,44.1537374523155
2025-07-09 20:00:00,20,2,44.19032263948528
2025-07-09 21:00:00,21,2,47.791600200296855
2025-07-09 22:00:00,22,2,46.211187879809536
2025-07-09 23:00:00,23,2,56.11115555341115
2025-07-10 00:00:00,0,3,24.992033924340788
2025-07-10 01:00:00,1,3,22.182168744804855
2025-07-10 02:00:00,2,3,30.670994171079247
2025-07-10 03:00:00,3,3,26.460771684532386
2025-07-10 04:00:00,4,3,29.239459465207812
2025-07-10 05:00:00,5,3,23.71591633673641
2025-07-10 06:00:00,6,3,30.622366339895088
2025-07-10 07:00:00,7,3,28.142536196516737
2025-07-10 08:00:00,8,3,28.77085483113918
2025-07-10 09:00:00,9,3,30.96162292566959
2025-07-10 10:00:00,10,3,32.84277686669214
2025-07-10 11:00:00,11,3,35.77190769753064
2025-07-10 12:00:00,12,3,36.85784370166233
2025-07-10 13:00:00,13,3,38.67381972899879
2025-07-10 14:00:00,14,3,35.871497079226344
2025-07-10 15:00:00,15,3,41.58753207540305
2025-07-10 16:00:00,16,3,44.257049922004725
2025-07-10 17:00:00,17,3,46.067674971428254
2025-07-10 18:00:00,18,3,43.978342443340914
2025-07-10 19:00:00,19,3,41.661529388294184
2025-07-10 20:00:00,20,3,43.53374585219637
2025-07-10 21:00:00,21,3,51.39913947053327
2025-07-10 22:00:00,22,3,47.20859963667799
2025-07-10 23:00:00,23,3,50.36510922296819
2025-07-11 00:00:00,0,4,20.290927974379777
2025-07-11 01:00:00,1,4,22.698968652171388
2025-07-11 02:00:00,2,4,21.050013883399764
2025-07-11 03:00:00,3,4,27.256654682290023
2025-07-11 04:00:00,4,4,24.82611797628614
2025-07-11 05:00:00,5,4,22.55074171809692
2025-07-11 06:00:00,6,4,23.15753016902675
2025-07-11 07:00:00,7,4,27.435342795948824
2025-07-11 08:00:00,8,4,32.9517808861133
2025-07-11 09:00:00,9,4,29.426121131385536
2025-07-11 10:00:00,10,4,38.85783330886576
2025-07-11 11:00:00,11,4,36.39195233485996
2025-07-11 12:00:00,12,4,34.03217544382897
2025-07-11 13:00:00,13,4,36.32164311444683
2025-07-11 14:00:00,14,4,38.315137338746034
2025-07-11 15:00:00,15,4,39.65639757721766
2025-07-11 16:00:00,16,4,41.73466857500411
2025-07-11 17:00:00,17,4,37.82961969601667
2025-07-11 18:00:00,18,4,47.28117771904158
2025-07-11 19:00:00,19,4,45.570649521040416
2025-07-11 20:00:00,20,4,46.61430571369987
2025-07-11 21:00:00,21,4,46.06636250943068
2025-07-11 22:00:00,22,4,49.07117677111084
2025-07-11 23:00:00,23,4,52.57309797726319
2025-07-12 00:00:00,0,5,18.13309960757325
2025-07-12 01:00:00,1,5,20.179872422046778
2025-07-12 02:00:00,2,5,25.389031198660977
2025-07-12 03:00:00,3,5,24.004403547232943
2025-07-12 04:00:00,4,5,24.46397486185768
2025-07-12 05:00:00,5,5,28.367650949261098
2025-07-12 06:00:00,6,5,22.147221949734366
2025-07-12 07:00:00,7,5,28.098756338850414
2025-07-12 08:00:00,8,5,27.646713933915684
2025-07-12 09:00:00,9,5,30.082215400180143
2025-07-12 10:00:00,10,5,29.16315835847599
2025-07-12 11:00:00,11,5,35.73316690152391
2025-07-12 12:00:00,12,5,34.55086776230342
2025-07-12 13:00:00,13,5,32.659399962262164
2025-07-12 14:00:00,14,5,42.90765186237417
2025-07-12 15:00:00,15,5,38.823777624443295
2025-07-12 16:00:00,16,5,37.78274205823105
2025-07-12 17:00:00,17,5,36.589528794889276
2025-07-12 18:00:00,18,5,39.82652945056338
2025-07-12 19:00:00,19,5,42.97759922277722
2025-07-12 20:00:00,20,5,42.12428957578464
2025-07-12 21:00:00,21,5,45.39070803548388
2025-07-12 22:00:00,22,5,51.84572362417644
2025-07-12 23:00:00,23,5,51.81359101757757
2025-07-13 00:00:00,0,6,14.904725158320732
2025-07-13 01:00:00,1,6,12.292944949176151
2025-07-13 02:00:00,2,6,22.09642487378242
2025-07-13 03:00:00,3,6,23.07830090283868
2025-07-13 04:00:00,4,6,19.254712097077512
2025-07-13 05:00:00,5,6,26.113403859895254
2025-07-13 06:00:00,6,6,23.111488714491884
2025-07-13 07:00:00,7,6,23.26705066824082
2025-07-13 08:00:00,8,6,27.812684607050773
2025-07-13 09:00:00,9,6,27.790972507310954
2025-07-13 10:00:00,10,6,31.89185916603826
2025-07-13 11:00:00,11,6,34.73700355826764
2025-07-13 12:00:00,12,6,33.89471476188763
2025-07-13 13:00:00,13,6,34.5237852041486
2025-07-13 14:00:00,14,6,35.30576472290199
2025-07-13 15:00:00,15,6,42.54475515223255
2025-07-13 16:00:00,16,6,44.65594094245375
2025-07-13 17:00:00,17,6,38.80877924715063
2025-07-13 18:00:00,18,6,44.53197024920677
2025-07-13 19:00:00,19,6,44.72084150270825
2025-07-13 20:00:00,20,6,44.35514755068816
2025-07-13 21:00:00,21,6,46.03121904331096
2025-07-13 22:00:00,22,6,48.802794076977754
2025-07-13 23:00:00,23,6,52.146754067356284
2025-07-14 00:00:00,0,0,20.799076215920604
2025-07-14 01:00:00,1,0,20.61612260946188
2025-07-14 02:00:00,2,0,23.780153252011722
2025-07-14 03:00:00,3,0,26.970837349240938
2025-07-14 04:00:00,4,0,29.226694145457703
2025-07-14 05:00:00,5,0,25.27049626486839
2025-07-14 06:00:00,6,0,31.135975970543658
2025-07-14 07:00:00,7,0,28.639537722890044
2025-07-14 08:00:00,8,0,32.19600460478604
2025-07-14 09:00:00,9,0,35.006900176988154
2025-07-14 10:00:00,10,0,36.84281116783099
2025-07-14 11:00:00,11,0,38.04022524915072
2025-07-14 12:00:00,12,0,35.66374225214642
2025-07-14 13:00:00,13,0,42.54022441026632
2025-07-14 14:00:00,14,0,44.02417747082192
2025-07-14 15:00:00,15,0,43.52964418107123
2025-07-14 16:00:00,16,0,48.51368648980614
2025-07-14 17:00:00,17,0,46.65487320477189
2025-07-14 18:00:00,18,0,49.36839799728882
2025-07-14 19:00:00,19,0,51.227949200012816
2025-07-14 20:00:00,20,0,51.32470502099163
2025-07-14 21:00:00,21,0,46.613637459840604
2025-07-14 22:00:00,22,0,51.62029067913401
2025-07-14 23:00:00,23,0,56.758442185380474
2025-07-15 00:00:00,0,1,22.89445252229991
2025-07-15 01:00:00,1,1,19.847488736462704
2025-07-15 02:00:00,2,1,24.10563871284041
2025-07-15 03:00:00,3,1,23.56594681131052
2025-07-15 04:00:00,4,1,29.696464003585895
2025-07-15 05:00:00,5,1,25.595858361829322
2025-07-15 06:00:00,6,1,26.16153428059261
2025-07-15 07:00:00,7,1,29.279610598476545
2025-07-15 08:00:00,8,1,35.988456985876546
2025-07-15 09:00:00,9,1,33.251471701046675
2025-07-15 10:00:00,10,1,34.43355586119274
2025-07-15 11:00:00,11,1,39.77075502367121
2025-07-15 12:00:00,12,1,39.672375620804836
2025-07-15 13:00:00,13,1,39.412521639418934
2025-07-15 14:00:00,14,1,38.25466926118395
2025-07-15 15:00:00,15,1,43.30115424454287
2025-07-15 16:00:00,16,1,42.19946199502817
2025-07-15 17:00:00,17,1,44.367249810168495
2025-07-15 18:00:00,18,1,47.95358415326844
2025-07-15 19:00:00,19,1,49.626565200046976
2025-07-15 20:00:00,20,1,48.797550795225916
2025-07-15 21:00:00,21,1,48.76311299018815
2025-07-15 22:00:00,22,1,52.15344410877166
2025-07-15 23:00:00,23,1,55.484425476242336
2025-07-16 00:00:00,0,2,21.99454058069132
2025-07-16 01:00:00,1,2,17.562943495035327
2025-07-16 02:00:00,2,2,26.75188556005362
2025-07-16 03:00:00,3,2,24.33676646577902
2025-07-16 04:00:00,4,2,26.34683563819967
2025-07-16 05:00:00,5,2,30.193991121757136
2025-07-16 06:00:00,6,2,31.49047922575534
2025-07-16 07:00:00,7,2,33.72367502154908
2025-07-16 08:00:00,8,2,37.06043029075917
2025-07-16 09:00:00,9,2,34.799323885312695
2025-07-16 10:00:00,10,2,32.42794775650137
2025-07-16 11:00:00,11,2,30.728321763843
2025-07-16 12:00:00,12,2,32.507293558530655
2025-07-16 13:00:00,13,2,34.69307935922057
2025-07-16 14:00:00,14,2,40.99764708117457
2025-07-16 15:00:00,15,2,40.73261260355695
2025-07-16 16:00:00,16,2,39.72859664098588
2025-07-16 17:00:00,17,2,44.59273757582201
2025-07-16 18:00:00,18,2,44.78236858800782
2025-07-16 19:00:00,19,2,46.60312817035094
2025-07-16 20:00:00,20,2,47.50977695251925
2025-07-16 21:00:00,21,2,51.26381899439474
2025-07-16 22:00:00,22,2,52.58465618196795
2025-07-16 23:00:00,23,2,50.8724623827573
2025-07-17 00:00:00,0,3,19.89545021286831
2025-07-17 01:00:00,1,3,21.541324811120017
2025-07-17 02:00:00,2,3,26.497483624673375
2025-07-17 03:00:00,3,3,28.308772143165246
2025-07-17 04:00:00,4,3,22.676439487991537
2025-07-17 05:00:00,5,3,25.253844713999886
2025-07-17 06:00:00,6,3,26.067788719906687
2025-07-17 07:00:00,7,3,30.711372665114222
2025-07-17 08:00:00,8,3,30.208696750100255
2025-07-17 09:00:00,9,3,26.935848509675015
2025-07-17 10:00:00,10,3,34.17724771996408
2025-07-17 11:00:00,11,3,33.999265266523146
2025-07-17 12:00:00,12,3,39.50078989638594
2025-07-17 13:00:00,13,3,37.83739404294514
2025-07-17 14:00:00,14,3,39.502170382203076
2025-07-17 15:00:00,15,3,40.43495237681116
2025-07-17 16:00:00,16,3,39.07866916650812
2025-07-17 17:00:00,17,3,43.1836877849775
2025-07-17 18:00:00,18,3,41.92915395132973
2025-07-17 19:00:00,19,3,51.73120165196276
2025-07-17 20:00:00,20,3,45.297192607193914
2025-07-17 21:00:00,21,3,49.90873466469324
2025-07-17 22:00:00,22,3,51.11161191953276
2025-07-17 23:00:00,23,3,53.4708435526001
2025-07-18 00:00:00,0,4,19.251171916407973
2025-07-18 01:00:00,1,4,19.666045705128962
2025-07-18 02:00:00,2,4,22.286119623172475
2025-07-18 03:00:00,3,4,21.823633878290337
2025-07-18 04:00:00,4,4,22.71175809840462
2025-07-18 05:00:00,5,4,28.096950864571497
2025-07-18 06:00:00,6,4,27.942336045766087
2025-07-18 07:00:00,7,4,28.757848542396314
2025-07-18 08:00:00,8,4,30.029471684365845
2025-07-18 09:00:00,9,4,28.448270773375132
2025-07-18 10:00:00,10,4,32.537492415280035
2025-07-18 11:00:00,11,4,34.316846629793666
2025-07-18 12:00:00,12,4,37.054274700397116
2025-07-18 13:00:00,13,4,38.86431922673843
2025-07-18 14:00:00,14,4,38.756663887840425
2025-07-18 15:00:00,15,4,34.58475738274862
2025-07-18 16:00:00,16,4,43.38273474420378
2025-07-18 17:00:00,17,4,37.62718764033926
2025-07-18 18:00:00,18,4,45.39023360918102
2025-07-18 19:00:00,19,4,42.89984970676905
2025-07-18 20:00:00,20,4,49.26044862950069
2025-07-18 21:00:00,21,4,45.423474571877776
2025-07-18 22:00:00,22,4,53.3563537608922
2025-07-18 23:00:00,23,4,50.73220272082783
2025-07-19 00:00:00,0,5,14.832556581623983
2025-07-19 01:00:00,1,5,17.94211032230137
2025-07-19 02:00:00,2,5,19.66410723893045
2025-07-19 03:00:00,3,5,23.202727794254884
2025-07-19 04:00:00,4,5,27.218475209765714
2025-07-19 05:00:00,5,5,26.892431190460485
2025-07-19 06:00:00,6,5,28.05215437695663
2025-07-19 07:00:00,7,5,29.446807290558517
2025-07-19 08:00:00,8,5,31.24311929113539
2025-07-19 09:00:00,9,5,26.665920641729407
2025-07-19 10:00:00,10,5,27.90090364993377
2025-07-19 11:00:00,11,5,34.325506570973154
2025-07-19 12:00:00,12,5,34.367029359724896
2025-07-19 13:00:00,13,5,34.087288995308846
2025-07-19 14:00:00,14,5,39.83915749804442
2025-07-19 15:00:00,15,5,40.53255223227249
2025-07-19 16:00:00,16,5,39.20063822270376
2025-07-19 17:00:00,17,5,41.30334006768296
2025-07-19 18:00:00,18,5,38.93060271280916
2025-07-19 19:00:00,19,5,43.172246467373334
2025-07-19 20:00:00,20,5,46.66701571671303
2025-07-19 21:00:00,21,5,47.129199586199704
2025-07-19 22:00:00,22,5,48.08281127502602
2025-07-19 23:00:00,23,5,48.02654963097096
2025-07-20 00:00:00,0,6,18.33546019782937
2025-07-20 01:00:00,1,6,21.456514091535233
2025-07-20 02:00:00,2,6,21.2172742725049
2025-07-20 03:00:00,3,6,24.148828010682674
2025-07-20 04:00:00,4,6,23.338437728993917
2025-07-20 05:00:00,5,6,21.441440545769893
2025-07-20 06:00:00,6,6,22.771197293895252
2025-07-20 07:00:00,7,6,31.848947190517563
2025-07-20 08:00:00,8,6,35.136572800801815
2025-07-20 09:00:00,9,6,29.700745023966572
2025-07-20 10:00:00,10,6,30.995077517654885
2025-07-20 11:00:00,11,6,29.95786986838332
2025-07-20 12:00:00,12,6,35.17496576425078
2025-07-20 13:00:00,13,6,35.77564878978598
2025-07-20 14:00:00,14,6,37.613861732128626
2025-07-20 15:00:00,15,6,42.45896646181377
2025-07-20 16:00:00,16,6,35.96433018049431
2025-07-20 17:00:00,17,6,34.68281992940841
2025-07-20 18:00:00,18,6,37.22261809243108
2025-07-20 19:00:00,19,6,47.575966847695774
2025-07-20 20:00:00,20,6,49.50099720890338
2025-07-20 21:00:00,21,6,43.358885968565076
2025-07-20 22:00:00,22,6,57.543394859651016
2025-07-20 23:00:00,23,6,48.48404872642327
2025-07-21 00:00:00,0,0,20.111394131735643
2025-07-21 01:00:00,1,0,20.790437745918815
2025-07-21 02:00:00,2,0,25.38500422633605
2025-07-21 03:00:00,3,0,28.782266061694127
2025-07-21 04:00:00,4,0,32.11485334998303
2025-07-21 05:00:00,5,0,31.27444111334607
2025-07-21 06:00:00,6,0,32.527081698838444
2025-07-21 07:00:00,7,0,31.703262420006887
2025-07-21 08:00:00,8,0,34.8050149701976
2025-07-21 09:00:00,9,0,30.594768765384412
2025-07-21 10:00:00,10,0,35.946635953513045
2025-07-21 11:00:00,11,0,36.350297797736516
2025-07-21 12:00:00,12,0,35.1065346831414
2025-07-21 13:00:00,13,0,42.55395672273365
2025-07-21 14:00:00,14,0,37.84302566054822
2025-07-21 15:00:00,15,0,42.51252089808459
2025-07-21 16:00:00,16,0,42.74041459593312
2025-07-21 17:00:00,17,0,48.90099765910985
2025-07-21 18:00:00,18,0,43.70233684452915
2025-07-21 19:00:00,19,0,45.40876382095281
2025-07-21 20:00:00,20,0,49.24715832085086
2025-07-21 21:00:00,21,0,57.92101130921207
2025-07-21 22:00:00,22,0,50.17085962899436
2025-07-21 23:00:00,23,0,54.95518346407102
2025-07-22 00:00:00,0,1,26.593781441065712
2025-07-22 01:00:00,1,1,21.057964494188756
2025-07-22 02:00:00,2,1,24.098390291682726
2025-07-22 03:00:00,3,1,28.463976591635895
2025-07-22 04:00:00,4,1,28.064212311207992
2025-07-22 05:00:00,5,1,30.94033229519803
2025-07-22 06:00:00,6,1,25.277792980853725
2025-07-22 07:00:00,7,1,32.56709324398797
2025-07-22 08:00:00,8,1,28.7663943978637
2025-07-22 09:00:00,9,1,30.36455173472994
2025-07-22 10:00:00,10,1,32.93928370448835
2025-07-22 11:00:00,11,1,38.90598003703661
2025-07-22 12:00:00,12,1,42.75287005349151
2025-07-22 13:00:00,13,1,40.06412101934481
2025-07-22 14:00:00,14,1,37.5406902216488
2025-07-22 15:00:00,15,1,42.94298904071465
2025-07-22 16:00:00,16,1,45.70907409081098
2025-07-22 17:00:00,17,1,37.36759417890696
2025-07-22 18:00:00,18,1,42.37566372310715
2025-07-22 19:00:00,19,1,47.58182645052737
2025-07-22 20:00:00,20,1,51.603076482229824
2025-07-22 21:00:00,21,1,48.715278721683504
2025-07-22 22:00:00,22,1,51.326108812717926
2025-07-22 23:00:00,23,1,51.87695777837943
2025-07-23 00:00:00,0,2,19.687543468378703
2025-07-23 01:00:00,1,2,17.801992096540854
2025-07-23 02:00:00,2,2,23.968509028095337
2025-07-23 03:00:00,3,2,22.37497821086901
2025-07-23 04:00:00,4,2,27.084787519808984
2025-07-23 05:00:00,5,2,26.86509900367349
2025-07-23 06:00:00,6,2,28.54284955117077
2025-07-23 07:00:00,7,2,31.043257727884086
2025-07-23 08:00:00,8,2,30.563726464740146
2025-07-23 09:00:00,9,2,35.104928153869615
2025-07-23 10:00:00,10,2,35.52287200008335
2025-07-23 11:00:00,11,2,35.37950739112441
2025-07-23 12:00:00,12,2,39.99623406403217
2025-07-23 13:00:00,13,2,39.94309359812886
2025-07-23 14:00:00,14,2,41.068136155606524
2025-07-23 15:00:00,15,2,40.5712771516768
2025-07-23 16:00:00,16,2,44.1912208923034
2025-07-23 17:00:00,17,2,44.90731776183409
2025-07-23 18:00:00,18,2,44.83749190946153
2025-07-23 19:00:00,19,2,46.93717497675543
2025-07-23 20:00:00,20,2,47.08536016507087
2025-07-23 21:00:00,21,2,52.553342058976064
2025-07-23 22:00:00,22,2,52.473245198871616
2025-07-23 23:00:00,23,2,55.13359047298698
2025-07-24 00:00:00,0,3,20.78129269313316
2025-07-24 01:00:00,1,3,19.10594531038879
2025-07-24 02:00:00,2,3,20.765241966717067
2025-07-24 03:00:00,3,3,22.700668626280596
2025-07-24 04:00:00,4,3,23.15490243275403
2025-07-24 05:00:00,5,3,23.40702660388433
2025-07-24 06:00:00,6,3,25.428382366766183
2025-07-24 07:00:00,7,3,27.594982656417596
2025-07-24 08:00:00,8,3,34.205332990664104
2025-07-24 09:00:00,9,3,30.32860441817546
2025-07-24 10:00:00,10,3,30.94604469944242
2025-07-24 11:00:00,11,3,35.98932133141825
2025-07-24 12:00:00,12,3,33.094373584548045
2025-07-24 13:00:00,13,3,39.46260971228169
2025-07-24 14:00:00,14,3,36.5471674047204
2025-07-24 15:00:00,15,3,44.883704643642055
2025-07-24 16:00:00,16,3,44.392877852971175
2025-07-24 17:00:00,17,3,43.33602990311213
2025-07-24 18:00:00,18,3,43.98324987853337
2025-07-24 19:00:00,19,3,50.12462923167279
2025-07-24 20:00:00,20,3,43.856251239853236
2025-07-24 21:00:00,21,3,49.12760029969083
2025-07-24 22:00:00,22,3,50.15295585487504
2025-07-24 23:00:00,23,3,55.16651308756654
2025-07-25 00:00:00,0,4,17.99863508504685
2025-07-25 01:00:00,1,4,22.091647999220555
2025-07-25 02:00:00,2,4,20.543513943264156
2025-07-25 03:00:00,3,4,20.389062520859994
2025-07-25 04:00:00,4,4,23.449585046489034
2025-07-25 05:00:00,5,4,24.240830660052875
2025-07-25 06:00:00,6,4,31.951396875773263
2025-07-25 07:00:00,7,4,30.41373326179214
2025-07-25 08:00:00,8,4,35.14634703839248
2025-07-25 09:00:00,9,4,31.28927800628088
2025-07-25 10:00:00,10,4,34.090814288907296
2025-07-25 11:00:00,11,4,32.482815775846504
2025-07-25 12:00:00,12,4,36.79918051569636
2025-07-25 13:00:00,13,4,33.0602572810406
2025-07-25 14:00:00,14,4,39.20604973364272
2025-07-25 15:00:00,15,4,39.872401984913985
2025-07-25 16:00:00,16,4,39.75431154966974
2025-07-25 17:00:00,17,4,42.959256150206535
2025-07-25 18:00:00,18,4,46.94185607772815
2025-07-25 19:00:00,19,4,43.5938771891622
2025-07-25 20:00:00,20,4,46.281322300924046
2025-07-25 21:00:00,21,4,51.385553961568014
2025-07-25 22:00:00,22,4,48.556426100095585
2025-07-25 23:00:00,23,4,50.832456923049946
2025-07-26 00:00:00,0,5,16.76048419580553
2025-07-26 01:00:00,1,5,15.694367909475979
2025-07-26 02:00:00,2,5,22.697908610044195
2025-07-26 03:00:00,3,5,23.35303846449872
2025-07-26 04:00:00,4,5,20.09573099988794
2025-07-26 05:00:00,5,5,24.10050826469038
2025-07-26 06:00:00,6,5,27.80734447792808
2025-07-26 07:00:00,7,5,25.144892741102655
2025-07-26 08:00:00,8,5,24.074505741268368
2025-07-26 09:00:00,9,5,30.78932248903527
2025-07-26 10:00:00,10,5,30.643538544123434
2025-07-26 11:00:00,11,5,30.957789531339316
2025-07-26 12:00:00,12,5,36.291368673501296
2025-07-26 13:00:00,13,5,36.99905636392098
2025-07-26 14:00:00,14,5,33.23568641262619
2025-07-26 15:00:00,15,5,42.946926924158326
2025-07-26 16:00:00,16,5,40.72151118387293
2025-07-26 17:00:00,17,5,46.443151930252846
2025-07-26 18:00:00,18,5,42.33552073317706
2025-07-26 19:00:00,19,5,46.357987333364534
2025-07-26 20:00:00,20,5,42.65544596690066
2025-07-26 21:00:00,21,5,51.1153286245579
2025-07-26 22:00:00,22,5,47.26649954438717
2025-07-26 23:00:00,23,5,48.855417271376794
2025-07-27 00:00:00,0,6,17.539345817049476
2025-07-27 01:00:00,1,6,18.966859338482593
2025-07-27 02:00:00,2,6,16.577445210349506
2025-07-27 03:00:00,3,6,18.379630565832123
2025-07-27 04:00:00,4,6,22.28696128756205
2025-07-27 05:00:00,5,6,20.350042902591568
2025-07-27 06:00:00,6,6,24.689197077431814
2025-07-27 07:00:00,7,6,23.591117915474804
2025-07-27 08:00:00,8,6,29.79402655244574
2025-07-27 09:00:00,9,6,31.489147937421173
2025-07-27 10:00:00,10,6,31.935970667803158
2025-07-27 11:00:00,11,6,38.82902974593877
2025-07-27 12:00:00,12,6,36.23100858496113
2025-07-27 13:00:00,13,6,36.81096115436743
2025-07-27 14:00:00,14,6,35.136258238396856
2025-07-27 15:00:00,15,6,36.97112457906176
2025-07-27 16:00:00,16,6,40.479998378347986
2025-07-27 17:00:00,17,6,40.98650124673646
2025-07-27 18:00:00,18,6,42.11803223946555
2025-07-27 19:00:00,19,6,48.06376847344812
2025-07-27 20:00:00,20,6,45.793204741117194
2025-07-27 21:00:00,21,6,45.03389546878324
2025-07-27 22:00:00,22,6,47.21939377070473
2025-07-27 23:00:00,23,6,49.161951029697
2025-07-28 00:00:00,0,0,24.200712789871623
2025-07-28 01:00:00,1,0,23.582866184620862
2025-07-28 02:00:00,2,0,23.192559473115193
2025-07-28 03:00:00,3,0,26.570207326229852
2025-07-28 04:00:00,4,0,26.590032364006124
2025-07-28 05:00:00,5,0,30.90428619825297
2025-07-28 06:00:00,6,0,31.228927442351573
2025-07-28 07:00:00,7,0,34.582143839152515
2025-07-28 08:00:00,8,0,32.24016071598638
2025-07-28 09:00:00,9,0,33.14457512045551
2025-07-28 10:00:00,10,0,36.88597408256394
2025-07-28 11:00:00,11,0,41.37461805846486
2025-07-28 12:00:00,12,0,42.763620986252235
2025-07-28 13:00:00,13,0,38.37019711668081
2025-07-28 14:00:00,14,0,37.903431199610885
2025-07-28 15:00:00,15,0,46.775877122925586
2025-07-28 16:00:00,16,0,41.642968360932024
2025-07-28 17:00:00,17,0,46.030796125415314
2025-07-28 18:00:00,18,0,45.80720097818727
2025-07-28 19:00:00,19,0,48.79572567687763
2025-07-28 20:00:00,20,0,50.17252174906126
2025-07-28 21:00:00,21,0,50.67728678501078
2025-07-28 22:00:00,22,0,52.577409209983585
2025-07-28 23:00:00,23,0,54.11873809833242
2025-07-29 00:00:00,0,1,17.09323039713765
2025-07-29 01:00:00,1,1,22.443720619837666
2025-07-29 02:00:00,2,1,23.888216139268796
2025-07-29 03:00:00,3,1,28.05434058666759
2025-07-29 04:00:00,4,1,27.102977925993653
2025-07-29 05:00:00,5,1,30.67751402859073
2025-07-29 06:00:00,6,1,28.75483745906693
2025-07-29 07:00:00,7,1,29.24393729653854
2025-07-29 08:00:00,8,1,32.312456627972246
2025-07-29 09:00:00,9,1,37.09181847921971
2025-07-29 10:00:00,10,1,32.55762639196556
2025-07-29 11:00:00,11,1,34.99381338382471
2025-07-29 12:00:00,12,1,39.530221526650195
2025-07-29 13:00:00,13,1,36.60664094361239
2025-07-29 14:00:00,14,1,44.53987504621814
